timestamp,raw_torque_j0,smoothed_torque_j0,raw_torque_j1,smoothed_torque_j1,raw_torque_j2,smoothed_torque_j2,raw_torque_j3,smoothed_torque_j3,raw_torque_j4,smoothed_torque_j4,raw_torque_j5,smoothed_torque_j5,raw_torque_j6,smoothed_torque_j6
1765557311713694713,-10.5001,-10.5001,7.95126,7.95126,-4.44782,-4.44782,3.22867,3.22867,-0.0833481,-0.0833481,0.290565,0.290565,-0.0839612,-0.0839612
1765557311715884156,-10.4971,-10.4971,7.96007,7.96007,-4.44172,-4.44172,3.22465,3.22465,-0.0776007,-0.0776007,0.285765,0.285765,-0.0791999,-0.0791999
1765557311718676675,-10.4935,-10.4935,7.96298,7.96298,-4.43441,-4.43441,3.228,3.228,-0.0720041,-0.0720041,0.282841,0.282841,-0.070532,-0.070532
1765557311720827147,-10.4837,-10.4837,7.9695,7.9695,-4.43315,-4.43315,3.21786,3.21786,-0.0794285,-0.0794285,0.278513,0.278513,-0.081597,-0.081597
1765557311722913505,-10.4766,-10.4766,7.97874,7.97874,-4.42496,-4.42496,3.21419,3.21419,-0.0766341,-0.0766341,0.271521,0.271521,-0.0783584,-0.0783584
1765557311725206313,-10.4739,-10.4739,7.97753,7.97753,-4.42483,-4.42483,3.21575,3.21575,-0.0791613,-0.0791613,0.272296,0.272296,-0.0795951,-0.0795951
1765557311727326893,-10.478,-10.478,7.97664,7.97664,-4.40606,-4.40606,3.24158,3.24158,-0.0561864,-0.0561864,0.26691,0.26691,-0.0417947,-0.0417947
1765557311729508444,-10.4696,-10.4696,7.97463,7.97463,-4.41631,-4.41631,3.22559,3.22559,-0.0748375,-0.0748375,0.269062,0.269062,-0.0689111,-0.0689111
1765557311731718280,-10.4675,-10.4675,7.97716,7.97716,-4.41339,-4.41339,3.22369,3.22369,-0.0729388,-0.0729388,0.266587,0.266587,-0.0673434,-0.0673434
1765557311733870917,-10.4679,-10.4679,7.97613,7.97613,-4.41583,-4.41583,3.22534,3.22534,-0.0753109,-0.0753109,0.268609,0.268609,-0.0692678,-0.0692678
1765557311736093884,-10.4726,-10.4726,7.97256,7.97256,-4.41996,-4.41996,3.22726,3.22726,-0.0744451,-0.0744451,0.272759,0.272759,-0.069061,-0.069061
1765557311738708658,-10.4796,-10.4796,7.92274,7.92274,-4.41945,-4.41945,3.2707,3.2707,-0.0737079,-0.0737079,0.288084,0.288084,-0.0471844,-0.0471844
1765557311740845861,-10.4771,-10.4771,7.94934,7.94934,-4.42418,-4.42418,3.24702,3.24702,-0.0778677,-0.0778677,0.28206,0.28206,-0.0635951,-0.0635951
1765557311742954009,-10.4828,-10.4828,7.93884,7.93884,-4.42778,-4.42778,3.25761,3.25761,-0.0777518,-0.0777518,0.287255,0.287255,-0.0598113,-0.0598113
1765557311745298918,-10.4808,-10.4808,7.94694,7.94694,-4.43114,-4.43114,3.24747,3.24747,-0.0821602,-0.0821602,0.285702,0.285702,-0.0694491,-0.0694491
1765557311747448482,-10.493,-10.493,7.958,7.958,-4.42299,-4.42299,3.26082,3.26082,-0.059421,-0.059421,0.284055,0.284055,-0.0410971,-0.0410971
1765557311749570459,-10.4804,-10.4804,7.98091,7.98091,-4.4294,-4.4294,3.22713,3.22713,-0.0753406,-0.0753406,0.276689,0.276689,-0.0729395,-0.0729395
1765557311751758156,-10.4858,-10.4858,7.99879,7.99879,-4.43304,-4.43304,3.21408,3.21408,-0.070767,-0.070767,0.274041,0.274041,-0.0765577,-0.0765577
1765557311754176607,-10.4834,-10.4834,8.00636,8.00636,-4.43322,-4.43322,3.20777,3.20777,-0.072531,-0.072531,0.271537,0.271537,-0.0810472,-0.0810472
1765557311756684315,-10.494,-10.494,8.00609,8.00609,-4.42871,-4.42871,3.22369,3.22369,-0.0573082,-0.0573082,0.273062,0.273062,-0.0586874,-0.0586874
1765557311758777727,-10.4891,-10.4891,7.98027,7.98027,-4.4298,-4.4298,3.2381,3.2381,-0.0670738,-0.0670738,0.279346,0.279346,-0.0602454,-0.0602454
1765557311760912695,-10.4886,-10.4886,7.97505,7.97505,-4.43033,-4.43033,3.24087,3.24087,-0.0684588,-0.0684588,0.28063,0.28063,-0.0605057,-0.0605057
1765557311763322695,-10.4838,-10.4838,7.97874,7.97874,-4.43198,-4.43198,3.23383,3.23383,-0.0745756,-0.0745756,0.278759,0.278759,-0.0700207,-0.0700207
1765557311765651401,-10.4903,-10.4903,7.97592,7.97592,-4.4231,-4.4231,3.25282,3.25282,-0.0585916,-0.0585916,0.279615,0.279615,-0.0440529,-0.0440529
1765557311767757664,-10.4816,-10.4816,7.99904,7.99904,-4.42616,-4.42616,3.22625,3.22625,-0.067524,-0.067524,0.271476,0.271476,-0.0657354,-0.0657354
1765557311769983704,-10.4764,-10.4764,8.01943,8.01943,-4.42533,-4.42533,3.20772,3.20772,-0.0687025,-0.0687025,0.263954,0.263954,-0.0757164,-0.0757164
1765557311772196264,-10.4774,-10.4774,8.03005,8.03005,-4.42486,-4.42486,3.20229,3.20229,-0.0655329,-0.0655329,0.261571,0.261571,-0.0752745,-0.0752745
1765557311774629522,-10.4721,-10.4721,8.05255,8.05255,-4.41131,-4.41131,3.20113,3.20113,-0.0543418,-0.0543418,0.250251,0.250251,-0.0621392,-0.0621392
1765557311776763930,-10.4665,-10.4665,8.04499,8.04499,-4.41967,-4.41967,3.1945,3.1945,-0.0702182,-0.0702182,0.25303,0.25303,-0.0816313,-0.0816313
1765557311778902669,-10.4619,-10.4619,8.02265,8.02265,-4.41456,-4.41456,3.21217,3.21217,-0.0725299,-0.0725299,0.256095,0.256095,-0.0735238,-0.0735238
1765557311781068855,-10.4643,-10.4643,8.02464,8.02464,-4.41753,-4.41753,3.21062,3.21062,-0.0725683,-0.0725683,0.257614,0.257614,-0.075208,-0.075208
1765557311783259346,-10.463,-10.463,8.04173,8.04173,-4.40214,-4.40214,3.21552,3.21552,-0.055203,-0.055203,0.248233,0.248233,-0.0529595,-0.0529595
1765557311785856939,-10.4608,-10.4608,8.02616,8.02616,-4.42029,-4.42029,3.20497,3.20497,-0.0779146,-0.0779146,0.257802,0.257802,-0.0832527,-0.0832527
1765557311788020052,-10.4566,-10.4566,8.09032,8.09032,-4.42219,-4.42219,3.15549,3.15549,-0.0753772,-0.0753772,0.239838,0.239838,-0.105997,-0.105997
1765557311790196435,-10.4579,-10.4579,8.053,8.053,-4.41518,-4.41518,3.19216,3.19216,-0.0717558,-0.0717558,0.248926,0.248926,-0.082579,-0.082579
1765557311792366602,-10.4638,-10.4638,8.09487,8.09487,-4.40445,-4.40445,3.18301,3.18301,-0.0489433,-0.0489433,0.236617,0.236617,-0.0642648,-0.0642648
1765557311794770317,-10.4625,-10.4625,8.05117,8.05117,-4.41852,-4.41852,3.19735,3.19735,-0.0700519,-0.0700519,0.253184,0.253184,-0.0794364,-0.0794364
1765557311796882307,-10.4687,-10.4687,8.03434,8.03434,-4.42216,-4.42216,3.21485,3.21485,-0.0704132,-0.0704132,0.26145,0.26145,-0.0723385,-0.0723385
1765557311799068258,-10.4725,-10.4725,8.01753,8.01753,-4.42482,-4.42482,3.22758,3.22758,-0.0713109,-0.0713109,0.267845,0.267845,-0.0679605,-0.0679605
1765557311801277047,-10.4768,-10.4768,8.02289,8.02289,-4.41479,-4.41479,3.24312,3.24312,-0.056453,-0.056453,0.265163,0.265163,-0.0443721,-0.0443721
1765557311803447214,-10.4697,-10.4697,8.02986,8.02986,-4.4223,-4.4223,3.22109,3.22109,-0.069891,-0.069891,0.262593,0.262593,-0.0689639,-0.0689639
1765557311805855329,-10.4709,-10.4709,8.03775,8.03775,-4.42737,-4.42737,3.21155,3.21155,-0.0728014,-0.0728014,0.262181,0.262181,-0.0778822,-0.0778822
1765557311808060626,-10.4716,-10.4716,8.05244,8.05244,-4.42674,-4.42674,3.20418,3.20418,-0.0691822,-0.0691822,0.258996,0.258996,-0.0779186,-0.0779186
1765557311810216825,-10.484,-10.484,8.07224,8.07224,-4.42273,-4.42273,3.20846,3.20846,-0.049987,-0.049987,0.256199,0.256199,-0.0582011,-0.0582011
1765557311812370859,-10.4732,-10.4732,8.04414,8.04414,-4.42964,-4.42964,3.21342,3.21342,-0.0720366,-0.0720366,0.263371,0.263371,-0.0767796,-0.0767796
1765557311814751177,-10.4742,-10.4742,8.02913,8.02913,-4.43249,-4.43249,3.22161,3.22161,-0.0759091,-0.0759091,0.268198,0.268198,-0.0770583,-0.0770583
1765557311817055439,-10.472,-10.472,8.01462,8.01462,-4.43021,-4.43021,3.23415,3.23415,-0.0778663,-0.0778663,0.270914,0.270914,-0.072007,-0.072007
1765557311819291815,-10.4838,-10.4838,7.99539,7.99539,-4.43031,-4.43031,3.26163,3.26163,-0.0698441,-0.0698441,0.279299,0.279299,-0.0516096,-0.0516096
1765557311821537480,-10.4778,-10.4778,8.01447,8.01447,-4.4387,-4.4387,3.23104,3.23104,-0.0817589,-0.0817589,0.273675,0.273675,-0.0795784,-0.0795784
1765557311823745780,-10.4783,-10.4783,8.02226,8.02226,-4.43982,-4.43982,3.22419,3.22419,-0.0810559,-0.0810559,0.271712,0.271712,-0.0826892,-0.0826892
1765557311826204041,-10.4783,-10.4783,8.02634,8.02634,-4.44292,-4.44292,3.21987,3.21987,-0.0836304,-0.0836304,0.272395,0.272395,-0.0878258,-0.0878258
1765557311828263161,-10.4923,-10.4923,8.03825,8.03825,-4.44035,-4.44035,3.22845,3.22845,-0.0667018,-0.0667018,0.270907,0.270907,-0.0681733,-0.0681733
1765557311830448972,-10.483,-10.483,8.02392,8.02392,-4.44333,-4.44333,3.22593,3.22593,-0.0797123,-0.0797123,0.273814,0.273814,-0.0817972,-0.0817972
1765557311832653990,-10.4855,-10.4855,8.02456,8.02456,-4.44721,-4.44721,3.22569,3.22569,-0.0815013,-0.0815013,0.275695,0.275695,-0.0847232,-0.0847232
1765557311834818849,-10.4883,-10.4883,8.01503,8.01503,-4.45029,-4.45029,3.23329,3.23329,-0.08365,-0.08365,0.279964,0.279964,-0.0836955,-0.0836955
1765557311836948578,-10.4924,-10.4924,8.00446,8.00446,-4.45164,-4.45164,3.24383,3.24383,-0.0823536,-0.0823536,0.284423,0.284423,-0.0780994,-0.0780994
1765557311839120701,-10.4903,-10.4903,7.99506,7.99506,-4.45003,-4.45003,3.24975,3.24975,-0.0838169,-0.0838169,0.285493,0.285493,-0.0760472,-0.0760472
1765557311841279903,-10.5048,-10.5048,7.979,7.979,-4.44954,-4.44954,3.27442,3.27442,-0.0714527,-0.0714527,0.292871,0.292871,-0.0530049,-0.0530049
1765557311843552107,-10.4918,-10.4918,7.99284,7.99284,-4.45029,-4.45029,3.2491,3.2491,-0.0822071,-0.0822071,0.285057,0.285057,-0.0754144,-0.0754144
1765557311845742179,-10.4951,-10.4951,7.98826,7.98826,-4.45425,-4.45425,3.25209,3.25209,-0.0843277,-0.0843277,0.287988,0.287988,-0.0768664,-0.0768664
1765557311848038898,-10.4965,-10.4965,7.98382,7.98382,-4.45597,-4.45597,3.25455,3.25455,-0.085479,-0.085479,0.289748,0.289748,-0.0772453,-0.0772453
1765557311850292734,-10.5235,-10.5235,7.95993,7.95993,-4.46744,-4.46744,3.2824,3.2824,-0.0746005,-0.0746005,0.305757,0.305757,-0.0574749,-0.0574749
1765557311852488533,-10.5089,-10.5089,7.97545,7.97545,-4.46501,-4.46501,3.26192,3.26192,-0.0843518,-0.0843518,0.296855,0.296855,-0.0755737,-0.0755737
1765557311854723931,-10.5133,-10.5133,7.97354,7.97354,-4.46989,-4.46989,3.26349,3.26349,-0.0859844,-0.0859844,0.299662,0.299662,-0.0777922,-0.0777922
1765557311856986638,-10.5156,-10.5156,7.97158,7.97158,-4.47029,-4.47029,3.26597,3.26597,-0.0847329,-0.0847329,0.300101,0.300101,-0.0757385,-0.0757385
1765557311859707291,-10.5351,-10.5351,7.94947,7.94947,-4.48257,-4.48257,3.2882,3.2882,-0.0829429,-0.0829429,0.313771,0.313771,-0.0671405,-0.0671405
1765557311861811318,-10.5334,-10.5334,7.9625,7.9625,-4.48217,-4.48217,3.27782,3.27782,-0.0825305,-0.0825305,0.30889,0.30889,-0.0720501,-0.0720501
1765557311863944959,-10.5476,-10.5476,7.96541,7.96541,-4.49071,-4.49071,3.27791,3.27791,-0.0778816,-0.0778816,0.312403,0.312403,-0.0709911,-0.0709911
1765557311866278484,-10.5572,-10.5572,7.98488,7.98488,-4.49987,-4.49987,3.26184,3.26184,-0.0761569,-0.0761569,0.310739,0.310739,-0.0799648,-0.0799648
1765557311868839690,-10.6168,-10.6168,7.99665,7.99665,-4.54233,-4.54233,3.26053,3.26053,-0.0640207,-0.0640207,0.330888,0.330888,-0.0832996,-0.0832996
1765557311870979337,-10.5844,-10.5844,8.02295,8.02295,-4.52528,-4.52528,3.23476,3.23476,-0.0740997,-0.0740997,0.312162,0.312162,-0.0988219,-0.0988219
1765557311873149434,-10.5938,-10.5938,8.04213,8.04213,-4.53557,-4.53557,3.22032,3.22032,-0.0737398,-0.0737398,0.312336,0.312336,-0.108551,-0.108551
1765557311875325537,-10.6702,-10.6702,8.08221,8.08221,-4.58937,-4.58937,3.20443,3.20443,-0.0535945,-0.0535945,0.333323,0.333323,-0.114731,-0.114731
1765557311877680573,-10.6103,-10.6103,8.07634,8.07634,-4.54596,-4.54596,3.20003,3.20003,-0.0644659,-0.0644659,0.309122,0.309122,-0.113208,-0.113208
1765557311879782506,-10.6212,-10.6212,8.09202,8.09202,-4.55068,-4.55068,3.19388,3.19388,-0.0574223,-0.0574223,0.308002,0.308002,-0.11138,-0.11138
1765557311881944990,-10.6187,-10.6187,8.0942,8.0942,-4.54783,-4.54783,3.19413,3.19413,-0.0567787,-0.0567787,0.305921,0.305921,-0.109608,-0.109608
1765557311884130243,-10.6237,-10.6237,8.09023,8.09023,-4.55251,-4.55251,3.19637,3.19637,-0.0579791,-0.0579791,0.308558,0.308558,-0.111027,-0.111027
1765557311886499177,-10.6782,-10.6782,8.12451,8.12451,-4.59029,-4.59029,3.18265,3.18265,-0.043559,-0.043559,0.320644,0.320644,-0.116118,-0.116118
1765557311888697001,-10.632,-10.632,8.09856,8.09856,-4.56081,-4.56081,3.19187,3.19187,-0.0597737,-0.0597737,0.308952,0.308952,-0.116682,-0.116682
1765557311890862978,-10.639,-10.639,8.11306,8.11306,-4.56883,-4.56883,3.18242,3.18242,-0.0604617,-0.0604617,0.309172,0.309172,-0.123953,-0.123953
1765557311892973570,-10.6449,-10.6449,8.1237,8.1237,-4.57166,-4.57166,3.17739,3.17739,-0.0562084,-0.0562084,0.30821,0.30821,-0.123638,-0.123638
1765557311895153306,-10.6313,-10.6313,8.15387,8.15387,-4.56071,-4.56071,3.15706,3.15706,-0.0535619,-0.0535619,0.294074,0.294074,-0.127596,-0.127596
1765557311897660176,-10.6763,-10.6763,8.21111,8.21111,-4.58946,-4.58946,3.12683,3.12683,-0.0334565,-0.0334565,0.296428,0.296428,-0.133567,-0.133567
1765557311899777403,-10.64,-10.64,8.18111,8.18111,-4.56564,-4.56564,3.1409,3.1409,-0.0470554,-0.0470554,0.289352,0.289352,-0.130769,-0.130769
1765557311902357257,-10.6768,-10.6768,8.21334,8.21334,-4.59073,-4.59073,3.12375,3.12375,-0.0344949,-0.0344949,0.295463,0.295463,-0.135298,-0.135298
1765557311904703004,-10.646,-10.646,8.18137,8.18137,-4.5695,-4.5695,3.14127,3.14127,-0.0458648,-0.0458648,0.290873,0.290873,-0.12972,-0.12972
1765557311906935679,-10.6669,-10.6669,8.19127,8.19127,-4.58574,-4.58574,3.1374,3.1374,-0.0417516,-0.0417516,0.298253,0.298253,-0.132655,-0.132655
1765557311909709621,-10.7176,-10.7176,8.2733,8.2733,-4.62525,-4.62525,3.08709,3.08709,-0.0257482,-0.0257482,0.298706,0.298706,-0.154529,-0.154529
1765557311911851153,-10.7108,-10.7108,8.26,8.26,-4.62269,-4.62269,3.09431,3.09431,-0.031854,-0.031854,0.299775,0.299775,-0.155122,-0.155122
1765557311914013638,-10.7062,-10.7062,8.23953,8.23953,-4.61952,-4.61952,3.10784,3.10784,-0.0359136,-0.0359136,0.302963,0.302963,-0.150679,-0.150679
1765557311916191976,-10.7063,-10.7063,8.24736,8.24736,-4.61797,-4.61797,3.10485,3.10485,-0.0337839,-0.0337839,0.300064,0.300064,-0.149115,-0.149115
1765557311918688021,-10.7963,-10.7963,8.32332,8.32332,-4.68318,-4.68318,3.06319,3.06319,-0.0077206,-0.0077206,0.317723,0.317723,-0.165872,-0.165872
1765557311920881724,-10.7346,-10.7346,8.2792,8.2792,-4.6381,-4.6381,3.08879,3.08879,-0.0254851,-0.0254851,0.302587,0.302587,-0.154616,-0.154616
1765557311923092678,-10.7204,-10.7204,8.29534,8.29534,-4.62494,-4.62494,3.07903,3.07903,-0.0227292,-0.0227292,0.291175,0.291175,-0.152806,-0.152806
1765557311925312153,-10.7722,-10.7722,8.27048,8.27048,-4.6624,-4.6624,3.09822,3.09822,-0.0174794,-0.0174794,0.317112,0.317112,-0.149765,-0.149765
1765557311927441882,-10.7001,-10.7001,8.28573,8.28573,-4.60802,-4.60802,3.08557,3.08557,-0.02629,-0.02629,0.283029,0.283029,-0.146767,-0.146767
1765557311929574754,-10.6927,-10.6927,8.27683,8.27683,-4.60378,-4.60378,3.0923,3.0923,-0.029978,-0.029978,0.283845,0.283845,-0.144892,-0.144892
1765557311931778235,-10.642,-10.642,8.30112,8.30112,-4.56042,-4.56042,3.07749,3.07749,-0.0291513,-0.0291513,0.253306,0.253306,-0.138134,-0.138134
1765557311933945609,-10.693,-10.693,8.31565,8.31565,-4.60616,-4.60616,3.06897,3.06897,-0.0277906,-0.0277906,0.275694,0.275694,-0.154045,-0.154045
1765557311936414346,-10.6804,-10.6804,8.28904,8.28904,-4.59744,-4.59744,3.08614,3.08614,-0.0347775,-0.0347775,0.277114,0.277114,-0.148503,-0.148503
1765557311938662525,-10.7329,-10.7329,8.37649,8.37649,-4.6336,-4.6336,3.03483,3.03483,-0.0112325,-0.0112325,0.276051,0.276051,-0.163483,-0.163483
1765557311940792534,-10.6771,-10.6771,8.3117,8.3117,-4.59477,-4.59477,3.07405,3.07405,-0.0324853,-0.0324853,0.27041,0.27041,-0.15043,-0.15043
1765557311942972199,-10.6736,-10.6736,8.31137,8.31137,-4.59075,-4.59075,3.07547,3.07547,-0.0313675,-0.0313675,0.268367,0.268367,-0.147466,-0.147466
1765557311945137128,-10.6751,-10.6751,8.32802,8.32802,-4.5939,-4.5939,3.06498,3.06498,-0.0317851,-0.0317851,0.265689,0.265689,-0.153267,-0.153267
1765557311947468558,-10.723,-10.723,8.3883,8.3883,-4.63018,-4.63018,3.02977,3.02977,-0.0169432,-0.0169432,0.271189,0.271189,-0.167798,-0.167798
1765557311949644940,-10.6876,-10.6876,8.28979,8.28979,-4.60763,-4.60763,3.09069,3.09069,-0.0401515,-0.0401515,0.283004,0.283004,-0.151267,-0.151267
1765557311951794644,-10.7012,-10.7012,8.29515,8.29515,-4.61836,-4.61836,3.08846,3.08846,-0.0383706,-0.0383706,0.287321,0.287321,-0.153676,-0.153676
1765557311953981782,-10.6906,-10.6906,8.31299,8.31299,-4.61009,-4.61009,3.07735,3.07735,-0.0377987,-0.0377987,0.277882,0.277882,-0.155677,-0.155677
1765557311956133791,-10.6857,-10.6857,8.33321,8.33321,-4.60326,-4.60326,3.06664,3.06664,-0.0323934,-0.0323934,0.269351,0.269351,-0.153921,-0.153921
1765557311958698489,-10.698,-10.698,8.40886,8.40886,-4.60997,-4.60997,3.02048,3.02048,-0.017735,-0.017735,0.253991,0.253991,-0.165363,-0.165363
1765557311960810479,-10.6743,-10.6743,8.35538,8.35538,-4.59467,-4.59467,3.05408,3.05408,-0.031708,-0.031708,0.258904,0.258904,-0.155966,-0.155966
1765557311962917160,-10.6757,-10.6757,8.34727,8.34727,-4.59652,-4.59652,3.06,3.06,-0.0336335,-0.0336335,0.261986,0.261986,-0.154944,-0.154944
1765557311965011620,-10.6865,-10.6865,8.36842,8.36842,-4.60582,-4.60582,3.04785,3.04785,-0.0304806,-0.0304806,0.262354,0.262354,-0.160522,-0.160522
1765557311967466598,-10.6818,-10.6818,8.34735,8.34735,-4.60458,-4.60458,3.06199,3.06199,-0.0373257,-0.0373257,0.266871,0.266871,-0.158466,-0.158466
1765557311969673990,-10.7392,-10.7392,8.49705,8.49705,-4.64715,-4.64715,2.96951,2.96951,-0.00750434,-0.00750434,0.253604,0.253604,-0.190105,-0.190105
1765557311971832704,-10.683,-10.683,8.37728,8.37728,-4.60352,-4.60352,3.04666,3.04666,-0.0307111,-0.0307111,0.259976,0.259976,-0.158938,-0.158938
1765557311974009505,-10.6673,-10.6673,8.37619,8.37619,-4.59236,-4.59236,3.04671,3.04671,-0.0345628,-0.0345628,0.253312,0.253312,-0.15842,-0.15842
1765557311976190079,-10.67,-10.67,8.36139,8.36139,-4.5954,-4.5954,3.05721,3.05721,-0.0372587,-0.0372587,0.259187,0.259187,-0.156138,-0.156138
1765557311978697019,-10.6894,-10.6894,8.43174,8.43174,-4.61053,-4.61053,3.01382,3.01382,-0.0262005,-0.0262005,0.24958,0.24958,-0.17156,-0.17156
1765557311980825700,-10.6698,-10.6698,8.39774,8.39774,-4.5956,-4.5956,3.03634,3.03634,-0.0334699,-0.0334699,0.250146,0.250146,-0.162191,-0.162191
1765557311982958782,-10.676,-10.676,8.38476,8.38476,-4.60108,-4.60108,3.0454,3.0454,-0.0349512,-0.0349512,0.2569,0.2569,-0.160487,-0.160487
1765557311985124409,-10.6867,-10.6867,8.37603,8.37603,-4.61054,-4.61054,3.05242,3.05242,-0.0366008,-0.0366008,0.264381,0.264381,-0.160635,-0.160635
1765557311987232138,-10.7311,-10.7311,8.45442,8.45442,-4.64622,-4.64622,3.00409,3.00409,-0.0219673,-0.0219673,0.264896,0.264896,-0.181585,-0.181585
1765557311989287976,-10.6756,-10.6756,8.39914,8.39914,-4.60114,-4.60114,3.03945,3.03945,-0.0341808,-0.0341808,0.253558,0.253558,-0.161367,-0.161367
1765557311991468479,-10.6708,-10.6708,8.40763,8.40763,-4.59693,-4.59693,3.03503,3.03503,-0.0333833,-0.0333833,0.249017,0.249017,-0.161297,-0.161297
1765557311993768620,-10.6592,-10.6592,8.40857,8.40857,-4.58724,-4.58724,3.03541,3.03541,-0.0335722,-0.0335722,0.243846,0.243846,-0.158385,-0.158385
1765557311995950102,-10.6596,-10.6596,8.42297,8.42297,-4.58714,-4.58714,3.02726,3.02726,-0.0312459,-0.0312459,0.240352,0.240352,-0.159976,-0.159976
1765557311998131094,-10.6562,-10.6562,8.43017,8.43017,-4.58511,-4.58511,3.02288,3.02288,-0.0317954,-0.0317954,0.236893,0.236893,-0.161634,-0.161634
1765557312000717234,-10.6854,-10.6854,8.47363,8.47363,-4.60927,-4.60927,2.99771,2.99771,-0.0238445,-0.0238445,0.240851,0.240851,-0.173316,-0.173316
1765557312002876226,-10.6727,-10.6727,8.45023,8.45023,-4.59931,-4.59931,3.01342,3.01342,-0.0289838,-0.0289838,0.240585,0.240585,-0.166951,-0.166951
1765557312005066367,-10.6754,-10.6754,8.46056,8.46056,-4.60165,-4.60165,3.00804,3.00804,-0.0276123,-0.0276123,0.239572,0.239572,-0.168677,-0.168677
1765557312007553193,-10.6947,-10.6947,8.52669,8.52669,-4.61535,-4.61535,2.9677,2.9677,-0.0147015,-0.0147015,0.231061,0.231061,-0.180815,-0.180815
1765557312009932045,-10.6595,-10.6595,8.43038,8.43038,-4.58885,-4.58885,3.02996,3.02996,-0.0329264,-0.0329264,0.241147,0.241147,-0.157838,-0.157838
1765557312012192586,-10.6599,-10.6599,8.42286,8.42286,-4.59017,-4.59017,3.0353,3.0353,-0.0349904,-0.0349904,0.243984,0.243984,-0.157106,-0.157106
1765557312014373718,-10.6766,-10.6766,8.5285,8.5285,-4.60127,-4.60127,2.96996,2.96996,-0.0171246,-0.0171246,0.223712,0.223712,-0.176045,-0.176045
1765557312016714786,-10.6551,-10.6551,8.44826,8.44826,-4.58587,-4.58587,3.02152,3.02152,-0.0317026,-0.0317026,0.235749,0.235749,-0.159051,-0.159051
1765557312018870635,-10.6617,-10.6617,8.45593,8.45593,-4.59167,-4.59167,3.01756,3.01756,-0.0306176,-0.0306176,0.237308,0.237308,-0.161349,-0.161349
1765557312021029628,-10.67,-10.67,8.44745,8.44745,-4.59874,-4.59874,3.02381,3.02381,-0.0314703,-0.0314703,0.243418,0.243418,-0.160976,-0.160976
1765557312023207198,-10.6772,-10.6772,8.43761,8.43761,-4.60631,-4.60631,3.03092,3.03092,-0.0345797,-0.0345797,0.250282,0.250282,-0.161713,-0.161713
1765557312025317302,-10.7374,-10.7374,8.52285,8.52285,-4.65553,-4.65553,2.97817,2.97817,-0.0186957,-0.0186957,0.256306,0.256306,-0.187756,-0.187756
1765557312027635671,-10.6984,-10.6984,8.43664,8.43664,-4.62541,-4.62541,3.03394,3.03394,-0.0353024,-0.0353024,0.261688,0.261688,-0.16572,-0.16572
1765557312030724107,-10.7005,-10.7005,8.48489,8.48489,-4.62525,-4.62525,3.00469,3.00469,-0.0265496,-0.0265496,0.249518,0.249518,-0.172205,-0.172205
1765557312032875277,-10.6916,-10.6916,8.47157,8.47157,-4.6179,-4.6179,3.01389,3.01389,-0.0293036,-0.0293036,0.248497,0.248497,-0.167624,-0.167624
1765557312035089933,-10.6897,-10.6897,8.46596,8.46596,-4.61606,-4.61606,3.01871,3.01871,-0.0298349,-0.0298349,0.249353,0.249353,-0.164833,-0.164833
1765557312037321560,-10.7291,-10.7291,8.51968,8.51968,-4.64759,-4.64759,2.98622,2.98622,-0.0188594,-0.0188594,0.253703,0.253703,-0.179964,-0.179964
1765557312039484952,-10.7066,-10.7066,8.46608,8.46608,-4.63,-4.63,3.02107,3.02107,-0.0287898,-0.0287898,0.257545,0.257545,-0.166294,-0.166294
1765557312041677468,-10.712,-10.712,8.47683,8.47683,-4.63402,-4.63402,3.01557,3.01557,-0.0270862,-0.0270862,0.25686,0.25686,-0.168223,-0.168223
1765557312043816626,-10.7324,-10.7324,8.48937,8.48937,-4.65041,-4.65041,3.00899,3.00899,-0.0233243,-0.0233243,0.26315,0.26315,-0.172948,-0.172948
1765557312045942025,-10.7302,-10.7302,8.50325,8.50325,-4.64688,-4.64688,3.00152,3.00152,-0.020037,-0.020037,0.257475,0.257475,-0.172405,-0.172405
1765557312048233086,-10.721,-10.721,8.48049,8.48049,-4.64033,-4.64033,3.01679,3.01679,-0.0252313,-0.0252313,0.259663,0.259663,-0.166986,-0.166986
1765557312050410237,-10.751,-10.751,8.56474,8.56474,-4.66297,-4.66297,2.9641,2.9641,-0.00965226,-0.00965226,0.250837,0.250837,-0.185557,-0.185557
1765557312052804105,-10.6867,-10.6867,8.45841,8.45841,-4.61225,-4.61225,3.03192,3.03192,-0.0310604,-0.0310604,0.249634,0.249634,-0.155697,-0.155697
1765557312055039643,-10.6926,-10.6926,8.48552,8.48552,-4.61634,-4.61634,3.01547,3.01547,-0.0263995,-0.0263995,0.244813,0.244813,-0.160713,-0.160713
1765557312057196331,-10.7094,-10.7094,8.50338,8.50338,-4.62985,-4.62985,3.00522,3.00522,-0.0229209,-0.0229209,0.247747,0.247747,-0.166306,-0.166306
1765557312059832057,-10.7539,-10.7539,8.55279,8.55279,-4.66232,-4.66232,2.97704,2.97704,-0.00823624,-0.00823624,0.253636,0.253636,-0.17706,-0.17706
1765557312061956269,-10.751,-10.751,8.52098,8.52098,-4.65915,-4.65915,2.99882,2.99882,-0.0121083,-0.0121083,0.259879,0.259879,-0.168723,-0.168723
1765557312064129090,-10.7672,-10.7672,8.51309,8.51309,-4.67258,-4.67258,3.00495,3.00495,-0.0129486,-0.0129486,0.268836,0.268836,-0.169875,-0.169875
